IndexTotAedesMale1,IndexTotAedesMale2,IndexTotAedesMale3,IndexTotAedesMale4,IndexTotAedesMale5,IndexTotAedesMale6,IndexTotAedesMale7,IndexTotAedesMale8,IndexTotAedesMale9,IndexTotAedesMale10,IndexTotAedesMale11,IndexTotAedesMale12,IndexTotAedesMale13,IndexTotAedesMale14,IndexTotAedesMale15,IndexTotAedesMale16,IndexTotAedesMale17,IndexTotAedesMale18,IndexTotAedesMale19,IndexTotAedesMale20,IndexTotAedesMale21,IndexTotAedesMale22,IndexTotAedesMale23,IndexTotAedesMale24,IndexTotAedesMale25,IndexTotAedesMale26,IndexTotAedesMale27,IndexTotAedesMale28,IndexTotAedesMale29,IndexTotAedesMale30,IndexTotAedesMale31,IndexTotAedesMale32,IndexTotAedesMale33,IndexTotAedesMale34,IndexTotAedesMale35,IndexTotAedesMale36,IndexTotAedesMale37,IndexTotAedesMale38,IndexTotAedesMale39,IndexTotAedesMale40,IndexTotAedesMale41,IndexTotAedesMale42,IndexTotAedesMale43,IndexTotAedesMale44,IndexTotAedesMale45,IndexTotAedesMale46,IndexTotAedesMale47,IndexTotAedesMale48,IndexTotAedesMale49,IndexTotAedesMale50,IndexTotAedesMale51,IndexTotAedesMale52,IndexTotAedesMale53,IndexTotAedesMale54,IndexTotAedesMale55,IndexTotAedesMale56,IndexTotAedesMale57,IndexTotAedesMale58,IndexTotAedesMale59,IndexTotAedesMale60,IndexTotAedesMale61,IndexTotAedesMale62,IndexTotAedesMale63,IndexTotAedesMale64,IndexTotAedesMale65
515.983091945737,129,434,4,NaN,52.1021070223154,0,21.2820892333984,0.0946589410305023,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.03076412637966,0.00822820886969566,0.000528572932344508,0.00408487668028101,0.00114121857041027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.89639538526535,1,0,550.661148110409,7.80161190032959,7.55148029327393,0.0766549631953239,-0.023169344291091,-0.0306862443685532,-0.0110200792551041,0.0224606059491634,0.0570041313767433,0.0350279286503792,-0.049962691962719,-0.0921008214354515,-0.0358101055026054,-0.00023633791715838,0.0366680920124054,0,0,0,5.7044566632414,1.59369116566424
NaN,130,440,5,NaN,73.7293967296916,1,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.6996373056623,0.00651267954700552,0.000365973415032975,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,-1,0,NaN,7.65867805480957,9.1180591583252,0.0378954410552979,0.0288703497499228,0.0281727071851492,0.0173632521182299,0.0189118999987841,0.00339265260845423,0.0184377525001764,0.0347849130630493,0.00438037887215614,-0.00668154517188668,0.0252741724252701,-0.00555095821619034,0,0,0,NaN,NaN
482.484189658562,130,441,6,NaN,74.7124553527542,0,21.8557472229004,0.0911747068166733,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.34411624546971,0.0092936134917507,0.000521118937025633,0.00943013547879198,0.00167815688916523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.893585741519928,1,0,513.712455968577,6.97706985473633,6.08375406265259,0.0866144299507141,0.00850235670804977,-0.0390929095447063,-0.0510474927723408,-0.0183815322816372,0.0186739098280668,0.0200047381222248,0.0201333276927471,-0.0503487698733807,-0.0689271241426468,-0.0609629116952419,-0.00802199263125658,0,0,0,13.2104207171803,2.35088441572921
588.980699914804,131,444,3,NaN,51.1190483992529,0,31.3695583343506,0.180441066622734,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.65500858696904,0.0150426141680426,0.000842099127071367,0.00941979693016037,0.0017484392010374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.891624629497528,1,0,631.614940988537,7.41702651977539,5.92511796951294,0.133086636662483,0.0409397445619106,0.00411985069513321,-0.0176093634217978,-0.0222926754504442,0.00220302073284984,-0.0438790991902351,-0.077899344265461,-0.00938519835472107,0.0370552018284798,0.0765424966812134,0.0612742900848389,0,0,0,13.2249619481911,2.45472827852686
534.482485746117,131,445,4,NaN,99.9442933446931,0,48.2125778198242,0.287128508090973,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.40271967474813,0.0122098265386193,0.00117820713458394,0.00584824851924373,0.00166157627433178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.893418669700623,1,0,571.120753823771,7.69278478622437,6.3600172996521,0.20551010966301,0.0864794105291367,0.016578134149313,-0.023293424397707,-0.0142495883628726,-0.0276383440941572,-0.0294886063784361,-0.0837015211582184,-0.127798363566399,-0.0386620983481407,0.0541617386043072,0.125944271683693,0,0,0,8.19418459079488,2.32809236111609
521.482911724228,131,447,6,NaN,66.5203001605662,0,43.2833366394043,0.400147289037704,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.54003182798959,0.0135558594529535,0.000761207594192846,0.00831395161471197,0.00258822614947955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.892962753772736,1,0,556.7396834397,6.81640148162842,6.04584312438965,0.151651099324226,0.0655107721686363,-0.00848654843866825,-0.0323115661740303,-0.0238703321665525,-0.038095835596323,-0.089585617184639,-0.13853757083416,-0.155508205294609,-0.0865525901317596,-0.0162477064877748,0.0448077879846096,0,0,0,11.6549145945064,3.62830530190634
465.984730323088,131,448,7,NaN,105.187272667693,2,NaN,0.107332214713097,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.66497476473456,0.00865534748534979,0.000533196095461734,0.0123883415521546,0.0017050336869998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.894477725028992,1,0,497.301904020978,7.90303039550781,5.50210332870483,0.270810633897781,0.160269558429718,0.032044779509306,0.0319691449403763,0.0130881238728762,0.00144306104630232,0.0200779493898153,-0.00697644148021936,-0.0273108147084713,-0.0350074283778667,0.00843925029039383,0.0169218573719263,0,0,0,17.3371851763938,2.38615351692203
533.482518513664,131,449,8,NaN,55.3789690991906,0,35.8019638061523,0.268987953662872,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.460616720532915,0.0134593460927991,0.00169605860250723,0.00349827381946585,0.0015359135098098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.892691493034363,1,0,572.162742529244,8.33357906341553,6.53682470321655,0.231920093297958,0.0529331527650356,-0.0205800961703062,-0.00497492356225848,0.0150762805715203,0.0160978902131319,-0.015217256732285,-0.104334898293018,-0.162677079439163,-0.106467068195343,0.0394022576510906,0.155205547809601,0,0,0,4.90554598243358,2.15377490049173
538.982338292155,132,450,1,NaN,119.605465805944,0,30.0809059143066,0.190924152731895,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.77714003520789,0.010356270470527,0.000694767873750664,0.011132369547881,0.00150368358260272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.89708936214447,1,0,578.286832109624,7.47600507736206,6.16831827163696,0.0979271903634071,0.0332026965916157,0.0128014916554093,0.0197083111852407,-0.0125018302351236,-0.0515486411750317,-0.0573237985372543,-0.0907146260142326,-0.0815877765417099,-0.00579679943621159,0.0300431121140718,0.0777632221579552,0,0,0,15.5341271316884,2.09824259224574
510.483272167246,132,451,2,NaN,58.3281449683783,0,35.080322265625,0.282020688056946,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.624121751036339,0.0159429650254256,0.00262936174141058,0.00451216225822767,0.00213698922501256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.890438556671143,1,0,546.592109540061,7.317551612854,6.07845020294189,0.158085227012634,0.0698632150888443,-0.00394098460674286,-0.0616789273917675,-0.0506175719201565,-0.025379566475749,-0.0747659206390381,-0.104264788329601,-0.081410326063633,-0.0845867991447449,-0.0145184174180031,0.0588475726544857,0,0,0,6.3433065342154,3.00423099587172
515.48310832951,132,453,4,NaN,53.4128518530655,0,23.5567226409912,0.0973979085683823,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.4302579796102,0.00888617702180565,0.000641824970773515,0.00942156732301502,0.00160645044353955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.895483434200287,1,0,552.145525803874,7.55786943435669,6.35741758346558,0.161240488290787,0.0291961394250393,-0.0250283125787973,-0.016434183344245,-0.00250914739444852,0.0483664833009243,0.0126095088198781,-0.0434251390397549,-0.0590654090046883,-0.0406462363898754,-0.00119973195251077,0.0773014649748802,0,0,0,13.1704479664471,2.24566372578259
513.983157480831,132,454,5,NaN,122.554641675132,0,23.7663173675537,0.120484605431557,2,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.84328300004833,0.0106245655777554,0.00082761791808939,0.00848694030489576,0.00161660744771852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.894256889820099,1,0,550.479183191657,7.69665050506592,6.21096086502075,0.15355458855629,0.0247925147414207,-0.0165893193334341,-0.0249426625669003,0.0213277861475945,0.0592758879065514,0.00880761165171862,-0.046177551150322,-0.0894447788596153,-0.0882519781589508,-0.00432947417721152,0.0996073633432388,0,0,0,11.8802013097218,2.26296182460629
514.483141097058,132,455,6,NaN,60.9496346298784,0,24.415060043335,0.123203441500664,2,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.75170419150222,0.0123204563303607,0.00110939891877957,0.00830877312508069,0.00171336148081249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.893004298210144,1,0,551.034600503247,7.46473503112793,5.93489122390747,0.103800527751446,-0.0108819371089339,-0.0532710775732994,-0.0026799812912941,0.0159234646707773,-0.00490465620532632,-0.0215302705764771,-0.0207879133522511,-0.0802955701947212,-0.0760295838117599,0.00116581341717392,0.0865180343389511,0,0,0,11.6471132544632,2.40176436550181
507.483370469887,132,457,8,NaN,62.2603794606285,2,NaN,0.253871202468872,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.99413579292858,0.00982212072423615,0.000638195548217091,0.00635571616064561,0.00198090021302433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.895063698291779,1,0,545.249189673161,7.49152231216431,6.5482931137085,0.134819805622101,0.0677387565374374,0.0225742477923632,0.0274193827062845,-0.00431221490725875,-0.0476551428437233,-0.0921449810266495,-0.112415388226509,-0.105867125093937,-0.0447783470153809,-0.0179484132677317,0.0305519513785839,0,0,0,8.88884836361959,2.77040716922866
508.983321318566,132,458,9,NaN,175.967493528197,0,31.7778568267822,0.213670909404755,2,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.63602806263864,0.0137363254996259,0.000621660383311707,0.00913720153686073,0.00150124863635197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.892859220504761,1,0,546.923528594778,7.86483955383301,6.31410980224609,0.222391322255135,0.0387608110904694,-0.0513375587761402,-0.00359934917651117,0.0333618223667145,0.013001992367208,-0.0249031782150269,-0.0511400960385799,-0.119219847023487,-0.110232584178448,0.0403909645974636,0.153969764709473,0,0,0,12.8104729403769,2.10476971041749
508.983321318566,132,459,10,NaN,117.967034767507,0,38.3573150634766,0.276021838188171,2,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.52373775330576,0.0109458867824247,0.000939340710874605,0.00754786625556234,0.00185215396534962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.894119679927826,1,0,546.923528594778,7.98257732391357,6.31845951080322,0.185634016990662,-0.00710250809788704,-0.0477889887988567,-0.0319569073617458,0.0109533360227942,-0.0111922612413764,-0.049369852989912,-0.102415420114994,-0.129647120833397,-0.1516183167696,-0.0580460354685783,0.114117793738842,0,0,0,10.5672866740565,2.59308276718818
513.983157480831,132,460,11,NaN,117.967034767507,0,49.9400939941406,0.381500720977783,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.62184441484298,0.0122892421404534,0.00103904451183947,0.00819119443703029,0.00225459142044807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.894037663936615,1,0,552.506740175592,7.6044716835022,6.15013265609741,0.252923101186752,0.103479377925396,0.0816567614674568,0.0389671996235847,0.0281889420002699,0.00371929933317006,-0.0588464364409447,-0.092491090297699,-0.146999657154083,-0.0883346125483513,0.0271160677075386,0.0763618424534798,0,0,0,11.4690215075788,3.15679937653834
524.482813421587,132,463,14,NaN,53.085165645378,0,29.6167602539062,0.113487750291824,2,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.59944129325159,0.0126821409705226,0.00189711130033469,0.00764173841761316,0.00189002632053898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.89469438791275,1,1,564.241859391202,7.22811126708984,6.13634300231934,0.138661488890648,-0.0260735210031271,-0.0202060826122761,0.0539479441940784,0.0545853264629841,0.0278537347912788,0.0237052720040083,-0.0144076375290751,-0.0714341104030609,-0.0910773724317551,0.00717262970283628,0.0879561975598335,0,0,0,10.6918387780264,2.64440570994329
514.983124713284,133,466,3,NaN,57.6727725530032,0,32.0713539123535,0.204356372356415,2,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.751755662168955,0.013408694665558,0.00161277793796445,0.00236082847954498,0.00150753986478473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.891388118267059,1,0,553.623766007819,8.00949573516846,5.76788854598999,0.181490689516068,-0.0690942779183388,-0.109206080436707,-0.0412475280463696,0.0425764210522175,0.0366254448890686,-0.0253861956298351,-0.0561939477920532,-0.135669320821762,-0.166543006896973,-0.0659690946340561,0.17050701379776,0,0,0,3.31537411160445,2.11707825588509
507.983354086113,133,469,6,NaN,66.8479863682538,0,21.3997669219971,0.091709315776825,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.37711176097158,0.00764821284726012,0.000659745940127611,0.000929528575701018,0.00115695993770801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.896482348442078,1,0,547.798003009666,8.61559772491455,9.00241661071777,0.0945760533213615,0.0152511484920979,-0.0291300136595964,-0.00673467433080077,0.0258479751646519,0.0376837961375713,0.00263656862080097,-0.00767601327970624,-0.029462032020092,-0.0390101373195648,-0.00655192509293556,0.0558277927339077,0,0,0,1.29794398415611,1.61551697313364
503.983485156301,133,472,9,NaN,121.571583052069,0,26.2045822143555,0.181355983018875,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.9231172987463,0.00720941653582818,0.000706732945045793,0.0111639482508364,0.00178502089233677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.897576153278351,1,0,543.309840862742,7.52213573455811,5.94707441329956,0.155584007501602,0.0141794560477138,-0.0469629876315594,-0.00467222463339567,0.0170721467584372,-0.00116727082058787,-0.0116732716560364,-0.0701834708452225,-0.12840610742569,-0.105278536677361,-0.00125312199816108,0.0630779936909676,0,0,0,15.5697434355336,2.48947027487953
499.483632610263,133,474,11,NaN,77.9893174296294,0,30.8670825958252,0.152264028787613,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.60166320327275,0.00987869130143561,0.000618442861322644,0.00988116130853693,0.00140505577049529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.895553886890411,1,0,538.263251757992,8.11534595489502,6.24446630477905,0.186936169862747,0.0804118067026138,0.0296575855463743,0.0111462203785777,0.0482510216534138,0.022598035633564,-0.00145082443486899,-0.0202338360249996,-0.0532111600041389,-0.096103735268116,-0.0222876146435738,0.0782904550433159,0,0,0,13.811829647656,1.96397876135982
476.484386263844,134,476,1,NaN,91.4244519448176,0,28.4761199951172,0.170124724507332,2,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.12408290762081,0.0125283199069535,0.00198241649669029,0.00264674253828291,0.00155468381957949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.889241516590118,1,0,512.512857157786,8.10428619384766,6.41757297515869,0.138736888766289,0.0194498505443335,-0.0444395877420902,-0.0387024506926537,0.00443961098790169,0.0177540834993124,-0.0248789042234421,-0.018104137852788,-0.0653852447867393,-0.155057147145271,-0.121016047894955,0.0148372873663902,0,0,0,3.72586327517332,2.18855414309975
518.483010026869,134,481,6,NaN,64.2264967067536,0,38.0383796691895,0.29656133055687,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.57107566619897,0.0120848686561972,0.000940428861571046,0.00887346020899713,0.00230972289573401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.893486261367798,1,0,561.645028895137,7.04212188720703,6.00153160095215,0.175391286611557,0.0369224138557911,-0.000483267562231049,-0.00152894121129066,-0.0145330736413598,-0.0302204228937626,-0.0430400706827641,-0.133391067385674,-0.14851601421833,-0.116270132362843,0.00225454987958074,0.0623258352279663,0,0,0,12.4319734615932,3.23598833680292
533.982502129891,135,484,3,NaN,61.2773208375659,0,27.7682437896729,0.168002337217331,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.51989504440248,0.0105596279844325,0.00145360943269105,0.00594521909461994,0.00175089101111026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.891527056694031,1,0,583.479559230757,7.65509414672852,6.17031478881836,0.19244310259819,0.0457424148917198,-0.00466652167961001,0.0182852707803249,0.0712363943457603,0.0458693727850914,-0.0347897261381149,-0.128296762704849,-0.110177181661129,-0.00874595995992422,0.0935699567198753,0.129988625645638,0,0,0,8.3477278751837,2.45843954061849
497.983681761583,137,487,1,NaN,105.187272667693,2,NaN,0.229783535003662,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.92549391886254,0.0104854732941129,0.000654416093176513,0.0106197276124448,0.00185451021940081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.898993015289307,1,0,542.371365199917,7.1127724647522,6.00937271118164,0.180440381169319,0.0763789936900139,0.0101112006232142,-0.00971557293087244,-0.0569473169744015,-0.04671810567379,-0.0571830496191978,-0.0615141913294792,-0.115100651979446,-0.101317934691906,-0.0182105880230665,0.0445084646344185,0,0,0,14.7874063526293,2.58230692915767
497.983681761583,137,491,5,NaN,58.3281449683783,0,16.7364292144775,0.0890570729970932,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.63485819692074,0.011144248858397,0.000618514993219851,0.0046384241949353,0.00159429240092221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.897806584835052,1,0,542.371365199917,7.70071792602539,6.98331451416016,0.107705913484097,-0.036500908434391,-0.0438992194831371,0.00116154027637094,0.000331228220602497,0.0262933485209942,0.00690993713214993,-0.038816437125206,-0.0995000228285789,-0.0854658037424088,-0.0450025945901871,0.0535359568893909,0,0,0,6.46729429845602,2.22290108046054
501.483567075169,137,495,9,NaN,98.9612347216306,0,38.073127746582,0.278393805027008,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.15551144335957,0.0113066284373255,0.0013304637230368,0.00454903541192893,0.00185917665235578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.897230744361877,1,0,546.359181643791,7.91672086715698,7.47953796386719,0.212946996092796,0.108561240136623,0.0166240930557251,-0.0175474062561989,0.00776139367371798,-8.47764385980554e-05,-0.0178459770977497,-0.0656581819057465,-0.141777843236923,-0.112412042915821,-0.0520101189613342,0.0434659831225872,0,0,0,6.34673138926222,2.59388941812754
485.484091355921,138,497,2,NaN,51.4467346069404,0,34.1317520141602,0.194359049201012,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.75711476081392,0.0127071586072436,0.00124221563510421,0.00925615796586499,0.00207240367308259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9025998711586,1,0,528.144879113716,7.37995386123657,6.33185148239136,0.11497138440609,0.0431125275790691,-0.000421124306740239,-0.0343751721084118,-0.0129453781992197,-0.0205017477273941,0.0173992644995451,-0.0160980597138405,-0.0772194936871529,-0.0763434022665024,-0.0331810675561428,-0.0050634709186852,0,0,0,12.8372038506903,2.87418046563065
476.984369880071,139,506,6,NaN,62.2603794606285,2,NaN,0.119635425508022,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11.5768393212902,0.00651837275875489,0.000524064676070893,0.0106127464555596,0.00174584881843705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.905036091804504,1,0,520.289372720669,7.14514255523682,6.18618631362915,0.0592935606837273,0.0290177334100008,-0.011435997672379,-0.0366216860711575,0.0214144866913557,0.0349957197904587,-0.00760454824194312,-0.0195492133498192,-0.080634742975235,-0.0509729497134686,-0.0136312628164887,-0.0120489494875073,0,0,0,14.6790123989212,2.41476950003401
480.484255193656,139,509,9,NaN,59.6388897991284,0,23.5745639801025,0.1205003708601,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11.2743663029828,0.00703980965041072,0.000483734800766055,0.0105148894026091,0.00156376907283342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.905123949050903,1,0,524.286288054351,7.31072425842285,6.19791460037231,0.113425716757774,0.0273411963135004,8.65378679009154e-05,-0.00885218102484941,-0.00215435354039073,0.0206485744565725,0.018355930224061,-0.0235288478434086,-0.0383025929331779,-0.0555101595818996,-0.0292530581355095,-0.00457533122971654,0,0,0,14.5422497857759,2.16271608703483
544.982141686873,139,510,10,NaN,54.7235966838156,2,NaN,0.100690022110939,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.33628874501415,0.00735371737253098,0.00103605723645187,0.0090912332320038,0.00146760621025939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.904634714126587,1,0,598.301611435988,6.55963277816772,6.21686124801636,0.0384546928107738,0.0276699252426624,0.00926814414560795,0.00187524035573006,-0.00838430970907211,-0.0181692112237215,-0.00643189996480942,-0.0284494645893574,-0.045839786529541,-0.0204483065754175,0.0159177631139755,0.0155510064214468,0,0,0,12.5801117092991,2.03081909782387
481.484222426109,141,512,1,NaN,60.2942622145034,2,NaN,0.265213876962662,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.21584130923457,0.0109247259795666,0.0010146531381246,0.00428890326599541,0.00223321525232964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.90342652797699,1,0,525.42863796359,7.09367370605469,6.62030792236328,0.101633563637733,0.0699496865272522,0.0180507302284241,-0.0232440494000912,-0.0385331697762012,-0.0761192739009857,-0.0593127831816673,-0.0474855676293373,-0.0642799809575081,-0.0957522466778755,-0.104256644845009,-0.0397316366434097,0,0,0,5.9427622967806,3.09437321829169
459.484943312144,141,515,4,NaN,97.6504898908805,0,24.618803024292,0.118267893791199,2,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.05443348524502,0.0099009722190906,0.000784809305745958,0.00832805186510086,0.00149220533979436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.906663596630096,1,1,500.335555737426,7.83127927780151,6.63947916030884,0.148971155285835,0.052468616515398,0.0283602271229029,0.00225214706733823,0.0070923026651144,0.0416813232004642,0.00106974353548139,0.0121208177879453,-0.0359373763203621,-0.0736898928880692,-0.0884259194135666,-0.0431427396833897,0,0,0,11.4982617185484,2.06023783385302
459.98492692837,141,516,5,NaN,51.1190483992529,2,NaN,0.145634591579437,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.6712789297186,0.0105360468291933,0.000719114881186966,0.0042041695851367,0.00135413170937682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.904859721660614,1,0,500.904948783798,7.24573564529419,7.18484830856323,0.0889569297432899,0.037592388689518,0.0354734472930431,-0.0170715507119894,-0.0292758904397488,0.000361928570782766,-0.0568113438785076,-0.0331340879201889,-0.0282862652093172,-0.0512522794306278,-0.04718416929245,-0.0334330461919308,0,0,0,5.81612747334556,1.87333133879251
473.984468182712,142,524,7,NaN,50.1359897761903,0,34.1278686523438,0.203445971012115,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.50795486364535,0.0107694477229923,0.000848734847541908,0.00642558274557814,0.00168204889632761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.909338295459747,1,0,516.865070115148,7.78111219406128,6.76919603347778,0.113932654261589,0.0579624176025391,-0.00409219553694129,-0.0103829028084874,0.00639716070145369,0.00728091783821583,-0.025270476937294,-0.0868074744939804,-0.0767819881439209,-0.0700571686029434,-0.0646141842007637,0.0035193704534322,0,0,0,8.84549184948603,2.31551757903076
472.984500950259,143,525,1,NaN,102.238096798506,0,22.5124835968018,0.12420243024826,2,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.64691350147624,0.0119645442849415,0.000923028763795671,0.00813720765290782,0.00141032097235438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.907585322856903,1,1,515.723969979423,7.78010082244873,6.15362644195557,0.120549105107784,0.0229820404201746,0.00250192731618881,0.0130562419071794,-0.00137377937790006,0.0130964303389192,-0.0134501382708549,-0.02767388895154,-0.0601224713027477,-0.0874916985630989,-0.0645708367228508,-0.0149715598672628,0,0,0,11.2233597033565,1.9452053142904
387.487302575529,146,542,2,NaN,118.622407182882,0,27.9012870788574,0.166461974382401,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.05397637212339,0.0086233698207281,0.000378525177535533,0.00273685687146074,0.00145630173800463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.912858426570892,1,0,420.100380119494,7.94808197021484,7.60163116455078,0.140001773834229,0.0606398209929466,0.0312129184603691,-0.00493846880272031,-0.00547300511971116,-0.0361363589763641,-0.0123413829132915,-0.015447873622179,-0.0332877039909363,-0.0312169920653105,-0.0821869149804115,-0.118817657232285,0,0,0,3.75304355196035,1.99702216967224
537.482387443476,146,544,4,NaN,60.9496346298784,0,31.1497707366943,0.262796700000763,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.7270476496092,0.00842722140770545,0.00104535357470163,0.00851543649638954,0.0015682295749062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913465321063995,1,0,591.835001764032,8.09482765197754,7.57159042358398,0.222675755620003,0.0710626766085625,-0.0455034039914608,-0.0315173976123333,0.00768517190590501,0.0387332923710346,0.000595458725001663,-0.126755103468895,-0.168679475784302,-0.066839687526226,0.0637250617146492,0.150977790355682,0,0,0,11.6694341431202,2.14907970406689
