IndexTotBB1,IndexTotBB2,IndexTotBB3,IndexTotBB4,IndexTotBB5,IndexTotBB6,IndexTotBB7,IndexTotBB8,IndexTotBB9,IndexTotBB10,IndexTotBB11,IndexTotBB12,IndexTotBB13,IndexTotBB14,IndexTotBB15,IndexTotBB16,IndexTotBB17,IndexTotBB18,IndexTotBB19,IndexTotBB20,IndexTotBB21,IndexTotBB22,IndexTotBB23,IndexTotBB24,IndexTotBB25,IndexTotBB26,IndexTotBB27,IndexTotBB28,IndexTotBB29,IndexTotBB30,IndexTotBB31,IndexTotBB32,IndexTotBB33,IndexTotBB34,IndexTotBB35,IndexTotBB36,IndexTotBB37,IndexTotBB38,IndexTotBB39,IndexTotBB40,IndexTotBB41,IndexTotBB42,IndexTotBB43,IndexTotBB44,IndexTotBB45,IndexTotBB46,IndexTotBB47,IndexTotBB48,IndexTotBB49,IndexTotBB50,IndexTotBB51,IndexTotBB52,IndexTotBB53,IndexTotBB54,IndexTotBB55,IndexTotBB56,IndexTotBB57,IndexTotBB58,IndexTotBB59,IndexTotBB60,IndexTotBB61,IndexTotBB62,IndexTotBB63,IndexTotBB64,IndexTotBB65
129.995740218887,32,145,24,NaN,83.5599829603172,0,298.648162841797,5.548828125,3,0,0,0,0,0,0,0,0,0,0,0,0,1.45311987400055,0.0849577635526657,0.00917184632271528,0.0163156552096972,0.0222278341937524,5.548828125,1.67877638339996,0.711351275444031,0.16268864274025,0,0,0,3,1,0,0,0,0,0,0,1.93321061134338,1,0,121.932601527419,7.51256895065308,3.52727031707764,0.547415494918823,0.395494133234024,0.325576484203339,0.247688502073288,0.207578137516975,0.144132807850838,0.0830159336328506,0.0803922116756439,0.0472742095589638,0.0284301321953535,0.0189500637352467,-0.0141249997541308,0,0,0,10.5647760630211,14.3930530281974
132.49565830002,32,150,29,NaN,111.413310613756,2,400.972076416016,7.96957302093506,3,0,0,0,0,0,0,0,0,0,0,0,0,1.84601390361786,0.0291340481489897,0.00237853452563286,0.00155001812997986,0.0105109557454639,7.96957302093506,5.82294893264771,4.52117443084717,2.13096737861633,0,0,0,3,1,0,0,0,0,0,0,1.98118841648102,-1,0,124.189168367195,7.20841217041016,6.66457080841064,1.18245244026184,0.825809717178345,0.430120438337326,0.216465562582016,0.11559933423996,0.0495039150118828,-0.0214214604347944,-0.116516329348087,-0.134838432073593,-0.146883338689804,-0.123722858726978,-0.123723529279232,0,0,0,0.979368079768592,6.64127363794211
132.995641916246,32,152,31,NaN,164.498476259134,2,384.586395263672,9.00169277191162,3,0,0,0,0,0,0,0,0,0,0,0,0,5.98380041122437,0.0375723354518414,0.00576755264773965,0.0565520606788934,0.0216710510864562,9.00169277191162,6.30929327011108,5.78633737564087,1.99463760852814,2.19545030593872,0,0,3,1,0,0,0,0,0,0,1.96830105781555,1,0,124.640170292625,7.48034381866455,3.75890779495239,1.13055217266083,0.813086986541748,0.558796405792236,0.293805956840515,0.149491265416145,0.0836239382624626,-0.0042360182851553,-0.0489481240510941,-0.0764157995581627,-0.093977615237236,-0.0921167656779289,-0.0634603351354599,0,0,0,35.9659764834982,13.782353894649
132.995641916246,32,156,35,NaN,99.2889209293181,2,335.581573486328,9.2371711730957,3,0,0,0,0,0,0,0,0,0,0,0,0,1.50300288200378,0.0359123349189758,0.00574690010398626,0.00536317100387908,0.0196098332563716,9.2371711730957,7.30181360244751,6.10695362091064,2.48186278343201,0,0,0,3,1,0,0,0,0,0,0,1.97214639186859,-1,0,124.640170292625,7.54171133041382,7.16926956176758,1.29634666442871,0.888524889945984,0.504862308502197,0.228828191757202,0.0554403103888035,-0.019178930670023,-0.0636420026421547,-0.108454860746861,-0.128390282392502,-0.102475635707378,-0.0820773765444756,-0.0684299096465111,0,0,0,3.40421861700375,12.4471435647672
133.995609148699,32,161,40,NaN,142.543500344071,2,373.122863769531,7.62462139129639,3,0,0,0,0,0,0,0,0,0,0,0,0,1.82580578327179,0.13852147758007,0.0168767720460892,0.06852037104016,0.0126754001036964,7.62462139129639,3.62404441833496,2.07022857666016,0.780783295631409,0.235626637935638,0,0,3,1,0,0,0,0,0,0,1.88398587703705,1,0,125.541864075661,8.86243534088135,2.13772344589233,1.06371581554413,0.643125355243683,0.412671566009521,0.267080247402191,0.184033125638962,0.107963658869267,0.108261838555336,0.0758949294686317,0.0224975850433111,0.0273617040365934,0.0104698352515697,0.029197396710515,0,0,0,45.5278362293082,8.42207260850666
133.995609148699,32,162,41,NaN,145.164990005571,2,344.38818359375,8.02529621124268,3,0,0,0,0,0,0,0,0,0,0,0,0,1.5275217294693,0.1137919947505,0.0163682904094458,0.0436836224463251,0.0264934132910437,8.02529621124268,3.99335479736328,2.1689338684082,0.770670771598816,0.120149716734886,0.0720210671424866,0,3,1,0,0,0,0,0,0,1.90155053138733,1,0,125.541864075661,8.66568660736084,2.28735733032227,0.804110169410706,0.611113965511322,0.425195753574371,0.275912761688232,0.217744141817093,0.128568887710571,0.0625981166958809,0.0137308156117797,-0.0411592870950699,-0.0131902182474732,-0.00463202409446239,-0.016939140856266,0,0,0,28.7571419616255,17.4407433356675
133.995609148699,32,163,42,NaN,124.193072713569,2,389.947021484375,7.90230798721313,3,0,0,0,0,0,0,0,0,0,0,0,0,2.76709032058716,0.0709193199872971,0.00741234282031655,0.0445367411563271,0.0221437654997173,7.90230798721313,5.83346366882324,2.18187952041626,0.804446995258331,0,0,0,3,1,0,0,0,0,0,0,1.95472157001495,1,0,125.541864075661,7.74971675872803,3.6561484336853,0.862669110298157,0.657714068889618,0.517386078834534,0.311352163553238,0.239960163831711,0.151781097054482,0.073127344250679,0.0150079261511564,0.0104151275008917,-0.0101957349106669,-0.00114007014781237,-0.0455177612602711,0,0,0,28.5212448845406,14.1808255854741
134.495592764926,32,164,43,NaN,120.260838221319,2,429.473510742188,8.84207630157471,3,0,0,0,0,0,0,0,0,0,0,0,0,1.550368309021,0.0611332878470421,0.0124619854614139,0.0395868167885252,0.00961994898278971,8.84207630157471,8.18791961669922,3.10727739334106,1.04370296001434,0.0907225757837296,0,0,3,1,0,0,0,0,0,0,1.95887792110443,1,0,125.992556272774,7.63522577285767,3.89852619171143,0.97914856672287,0.754731714725494,0.570025622844696,0.367061167955399,0.279207319021225,0.173358097672462,0.081086091697216,-0.0160804744809866,-0.0227099675685167,-0.0245578959584236,-0.0366993695497513,-0.0752823799848557,0,0,0,25.2975321851279,6.14752558437467
133.995609148699,32,167,46,NaN,110.757938198381,2,800.906799316406,16.5974025726318,3,0,0,0,0,0,0,0,0,0,0,0,0,2.05917549133301,0.0873400941491127,0.012053201906383,0.0280947499525021,0.0199484109659405,16.5974025726318,6.78368330001831,6.54642915725708,2.14912009239197,0,0,0,3,1,0,0,0,0,0,0,1.92319238185883,1,0,125.541864075661,8.81069469451904,3.30366921424866,1.35519850254059,0.892797410488129,0.513898849487305,0.29627725481987,0.162290513515472,0.0854436382651329,-0.0211089868098497,-0.0800746232271194,-0.070520430803299,-0.0445272512733936,-0.0134704755619168,0.014134886674583,0,0,0,18.2867862426484,12.9843592782063
131.495691067567,32,172,51,NaN,165.481534882197,2,300.184936523438,6.50984001159668,3,0,0,0,0,0,0,0,0,0,0,0,0,3.08574628829956,0.0337090864777565,0.00217453390359879,0.00429294989718234,0.0220738799840796,6.50984001159668,5.70686864852905,4.80243873596191,1.82823777198792,0,0,0,3,1,0,0,0,0,0,0,1.9747941493988,-1,0,123.286853592838,6.6680212020874,6.49046611785889,1.06518459320068,0.655686438083649,0.372538238763809,0.226282745599747,0.127625226974487,0.0707492902874947,0.0106041170656681,-0.0607291348278522,-0.0486866235733032,-0.0809014141559601,-0.0575651563704014,-0.0267125684767962,0,0,0,2.72125309006453,13.9923864836662
130.495723835114,32,181,60,NaN,94.3736278140053,2,954.775085449219,11.5506734848022,2,0,0,0,0,0,0,0,0,0,0,0,0,2.35144853591919,0.159418791532516,0.00762663409113884,0.0186520275370828,0.0272450064919118,11.5506734848022,3.38364481925964,1.05563735961914,0.400837659835815,0.0866457223892212,0,0,2,0,0,0,0,0,0,0,1.85678064823151,1,0,122.384123102004,8.63949108123779,4.06588935852051,2.06222343444824,0.489465415477753,0.354144990444183,0.24421551823616,0.18754418194294,0.145439609885216,0.115257412195206,0.0870513916015625,0.0731673464179039,0.0299493800848722,0.025089580565691,0.00951592996716499,0,0,0,12.5747799521493,18.3679742456703
131.995674683793,32,186,65,NaN,160.238555559197,2,510.302459716797,7.00954818725586,2,0,0,0,0,0,0,0,0,0,0,0,0,1.83389449119568,0.178035527467728,0.0218214467167854,0.0893104020126012,0.0284476728767765,7.00954818725586,2.95177841186523,0.500619292259216,0.190149635076523,0.100808024406433,0.0793469548225403,0,2,0,0,0,0,0,0,0,1.86033844947815,1,0,123.738062857955,8.43242454528809,2.14000105857849,1.74611294269562,0.616790175437927,0.377232491970062,0.271288871765137,0.199490368366241,0.134747907519341,0.100758917629719,0.113167375326157,0.0739338546991348,0.0325528979301453,0.0626682266592979,0.0346573106944561,0,0,0,60.0959257014417,19.142106597398
132.49565830002,32,188,67,NaN,127.142248582757,2,455.643646240234,7.86611890792847,3,0,0,0,0,0,0,0,0,0,0,0,0,4.82690906524658,0.10764068365097,0.00619843788444996,0.0418858951291977,0.0266853181693034,7.86611890792847,1.61032962799072,0.548450231552124,0.217037916183472,0.20063316822052,0.173107773065567,0,3,1,0,0,0,0,0,0,1.89897310733795,1,0,124.189168367195,9.06630706787109,2.90855193138123,1.01794517040253,0.561749577522278,0.351972907781601,0.220946565270424,0.172038599848747,0.129401028156281,0.0659313350915909,-0.0102839488536119,-0.0359194315969944,-0.00806557945907116,-0.00575405359268188,0.0113122332841158,0,0,0,27.611114301788,17.5909185629079
130.495723835114,32,189,68,NaN,225.7757970967,0,546.813903808594,10.2571430206299,3,0,0,0,0,0,0,0,0,0,0,0,0,2.38419795036316,0.188929200172424,0.0164362099021673,0.123853113124336,0.0280506919691528,10.2571430206299,1.28326225280762,1.20055305957794,0.631552219390869,0.142181783914566,0,0,3,2,0,1,0,0,0,0,1.8794116973877,1,0,122.384123102004,9.49060535430908,3.39582514762878,1.17470872402191,0.666580617427826,0.375351428985596,0.223928943276405,0.159624204039574,0.114560268819332,0.0609519779682159,0.0315967425704002,0.0214023981243372,-0.00520054204389453,0.0228055287152529,0.0246985722333193,0,0,0,82.4935415824761,18.6834296369403
126.995838521528,32,191,70,NaN,138.61126585182,2,801.537780761719,18.2919807434082,3,0,0,0,0,0,0,0,0,0,0,0,0,5.42303323745728,0.0799090340733528,0.00996186770498753,0.104946551454622,0.0551433673258438,18.2919807434082,5.04108810424805,2.27245235443115,1.76783621311188,2.36882138252258,2.0601282119751,0,3,1,0,0,0,0,0,0,1.94024860858917,1,0,119.221272329031,7.04051446914673,2.24435186386108,1.58002984523773,0.844571888446808,0.331401854753494,0.129265651106834,0.041326567530632,0.0282314922660589,0.0415955446660519,0.0332728810608387,0.054959699511528,0.0425579436123371,0.0776619538664818,0.0449267812073231,0,0,0,67.7088969574992,35.5771249688896
131.995674683793,32,192,71,NaN,143.526558967133,2,671.194152832031,16.3813095092773,3,0,0,0,0,0,0,0,0,0,0,0,0,3.80438923835754,0.0531772524118423,0.0052335150539875,0.0132713388990272,0.0410731978375803,16.3813095092773,10.1475667953491,3.05719709396362,1.27748107910156,2.02660441398621,0,0,3,1,0,0,0,0,0,0,1.95215928554535,1,0,123.738062857955,6.62193918228149,4.48636198043823,1.27853047847748,0.710947096347809,0.371228098869324,0.186373665928841,0.111362524330616,0.111461833119392,0.0834257826209068,0.0970472171902657,0.0897461399435997,0.0565909445285797,-0.0159147158265114,-0.0394747592508793,0,0,0,8.51009554231191,26.3377222513479
135.495559997379,33,200,6,NaN,81.5938657141921,2,527.953918457031,11.2480659484863,3,0,0,0,0,0,0,0,0,0,0,0,0,7.13652038574219,0.0176136586815119,0.00144183170050383,0.00216686996631324,0.0389658315479755,11.2480659484863,5.52252721786499,2.77092671394348,0.803228735923767,0,0,0,3,1,0,0,0,0,0,0,1.95799589157104,-1,0,126.893632120139,5.87834167480469,5.43404388427734,1.03322780132294,0.56672203540802,0.261123269796371,0.136557310819626,0.15995229780674,0.15440945327282,0.0844964236021042,0.0589772462844849,0.0154925175011158,-0.0136245544999838,-0.02412542514503,-0.048095490783453,0,0,0,1.38533887405376,24.9119153629163
131.995674683793,33,201,7,NaN,73.4017105220041,2,306.437133789062,6.02921581268311,3,0,0,0,0,0,0,0,0,0,0,0,0,4.77412557601929,0.0171613860875368,0.00101934338454157,0.00136735567661083,0.0189412665431914,6.02921581268311,3.96504187583923,3.42919516563416,1.67437708377838,2.62109613418579,0,0,3,1,0,0,0,0,0,0,1.95884943008423,1,0,123.738062857955,6.17498779296875,6.54382514953613,1.16094994544983,0.564987540245056,0.312536180019379,0.220337927341461,0.113931342959404,0.0263337250798941,-0.0389016158878803,-0.0196572933346033,-0.0595554374158382,-0.00778400851413608,-0.0137663194909692,-0.0295907966792583,0,0,0,0.873806740678298,12.1043900029353
132.49565830002,33,202,8,NaN,194.973293574073,2,511.109954833984,10.7516012191772,3,0,0,0,0,0,0,0,0,0,0,0,0,4.31882238388062,0.0168653428554535,0.00191540247760713,0.00127242358867079,0.0275651688687503,10.7516012191772,4.96337127685547,4.15047359466553,1.85953497886658,2.84984922409058,0,0,3,1,0,0,0,0,0,0,1.95921123027802,-1,0,124.189168367195,6.9643440246582,6.12372493743896,1.26321482658386,0.786029577255249,0.346750974655151,0.158377557992935,0.10377199947834,0.0702995359897614,0.0401286780834198,0.0112569825723767,-0.0298467446118593,-0.0410727970302105,-0.0566814802587032,-0.064074419438839,0,0,0,0.812990362489945,17.6122297874973
126.495854905302,33,203,9,NaN,183.831962512698,2,394.079528808594,9.39979839324951,3,0,0,0,0,0,0,0,0,0,0,0,0,3.15738272666931,0.0159718040376902,0.00232979701831937,0.00549137383176569,0.0279233865766672,9.39979839324951,5.21516370773315,4.07447481155396,1.69967567920685,2.38719058036804,2.38096761703491,0,3,1,0,0,0,0,0,0,1.9567459821701,-1,3,118.76901583024,5.59568405151367,5.4168529510498,1.74312674999237,0.804020643234253,0.271978110074997,0.0827678665518761,-0.00874833203852177,-0.0537209361791611,-0.000526649469975382,0.0449142381548882,0.0476010888814926,0.0461694970726967,-0.0169246327131987,-0.0746756345033646,0,0,0,3.51302715081119,17.8635835387821
132.49565830002,33,207,13,NaN,447.61935970115,2,401.473937988281,8.44192218780518,3,0,0,0,0,0,0,0,0,0,0,0,0,17.1492214202881,0.0163090415298939,0.000683700840454549,0.0440346869456507,0.0178431198748685,8.44192218780518,2.89069271087646,2.54582047462463,1.77828001976013,0,0,0,3,1,0,0,0,0,0,0,1.96022868156433,1,1,124.189168367195,7.35440301895142,4.57602310180664,0.832498669624329,0.497498244047165,0.292840033769608,0.123997509479523,0.00514617701992393,-0.0623923167586327,-0.0288812257349491,-0.016418794170022,-0.0539794601500034,-0.00621875282377005,-0.0200420506298542,-0.0217467322945595,0,0,0,28.1205053456191,11.3945978188297
